orank,rating_day_num,season,sys_name,team
192,65,2005,RPI,1175
197,65,2005,RPI,1176
40,65,2005,RPI,1177
218,65,2005,RPI,1178
132,65,2005,RPI,1179
163,65,2005,RPI,1180
8,65,2005,RPI,1181
275,65,2005,RPI,1182
229,65,2005,RPI,1183
126,65,2005,RPI,1184
234,65,2005,RPI,1185
268,65,2005,RPI,1186
152,65,2005,RPI,1187
293,65,2005,RPI,1189
297,65,2005,RPI,1190
116,65,2005,RPI,1191
241,65,2005,RPI,1192
180,65,2005,RPI,1193
315,65,2005,RPI,1194
134,65,2005,RPI,1196
129,65,2005,RPI,1197
107,65,2005,RPI,1198
142,65,2005,RPI,1199
214,65,2005,RPI,1200
119,65,2005,RPI,1201
208,65,2005,RPI,1202
9,65,2005,RPI,1203
254,65,2005,RPI,1204
94,65,2005,RPI,1205
221,65,2005,RPI,1206
97,65,2005,RPI,1207
155,65,2005,RPI,1208
196,65,2005,RPI,1209
38,65,2005,RPI,1210
12,65,2005,RPI,1211
164,65,2005,RPI,1212
281,65,2005,RPI,1214
239,65,2005,RPI,1216
211,65,2005,RPI,1217
39,65,2005,RPI,1218
312,65,2005,RPI,1219
44,65,2005,RPI,1220
36,65,2005,RPI,1221
62,65,2005,RPI,1222
233,65,2005,RPI,1224
280,65,2005,RPI,1225
246,65,2005,RPI,1226
76,65,2005,RPI,1227
10,65,2005,RPI,1228
104,65,2005,RPI,1229
130,65,2005,RPI,1231
256,65,2005,RPI,1232
301,65,2005,RPI,1233
11,65,2005,RPI,1234
37,65,2005,RPI,1235
290,65,2005,RPI,1236
88,65,2005,RPI,1237
240,65,2005,RPI,1238
314,65,2005,RPI,1239
295,65,2005,RPI,1240
257,65,2005,RPI,1241
1,65,2005,RPI,1242
106,65,2005,RPI,1243
16,65,2005,RPI,1245
26,65,2005,RPI,1246
181,65,2005,RPI,1247
235,65,2005,RPI,1248
128,65,2005,RPI,1249
276,65,2005,RPI,1250
260,65,2005,RPI,1251
188,65,2005,RPI,1252
265,65,2005,RPI,1253
200,65,2005,RPI,1254
307,65,2005,RPI,1255
175,65,2005,RPI,1256
45,65,2005,RPI,1257
143,65,2005,RPI,1258
322,65,2005,RPI,1259
255,65,2005,RPI,1260
140,65,2005,RPI,1261
166,65,2005,RPI,1263
162,65,2005,RPI,1264
252,65,2005,RPI,1265
34,65,2005,RPI,1266
271,65,2005,RPI,1267
31,65,2005,RPI,1268
57,65,2005,RPI,1269
262,65,2005,RPI,1270
326,65,2005,RPI,1271
167,65,2005,RPI,1272
95,65,2005,RPI,1273
125,65,2005,RPI,1274
77,65,2005,RPI,1275
113,65,2005,RPI,1276
15,65,2005,RPI,1277
47,65,2005,RPI,1278
147,65,2005,RPI,1279
32,65,2005,RPI,1280
118,65,2005,RPI,1281
232,65,2005,RPI,1282
75,65,2005,RPI,1283
298,65,2005,RPI,1284
165,65,2005,RPI,1285
319,65,2005,RPI,1286
179,65,2005,RPI,1287
309,65,2005,RPI,1288
203,65,2005,RPI,1290
325,65,2005,RPI,1291
139,65,2005,RPI,1292
150,65,2005,RPI,1293
242,65,2005,RPI,1294
87,65,2005,RPI,1296
313,65,2005,RPI,1298
318,65,2005,RPI,1299
84,65,2005,RPI,1301
226,65,2005,RPI,1304
65,65,2005,RPI,1305
156,65,2005,RPI,1306
141,65,2005,RPI,1307
176,65,2005,RPI,1308
219,65,2005,RPI,1309
120,65,2005,RPI,1310
251,65,2005,RPI,1311
310,65,2005,RPI,1313
17,65,2005,RPI,1314
105,65,2005,RPI,1317
138,65,2005,RPI,1318
187,65,2005,RPI,1319
70,65,2005,RPI,1320
115,65,2005,RPI,1321
230,65,2005,RPI,1322
191,65,2005,RPI,1323
202,65,2005,RPI,1324
136,65,2005,RPI,1325
23,65,2005,RPI,1326
59,65,2005,RPI,1328
6,65,2005,RPI,1329
73,65,2005,RPI,1330
123,65,2005,RPI,1331
14,65,2005,RPI,1332
100,65,2005,RPI,1333
29,65,2005,RPI,1334
68,65,2005,RPI,1335
170,65,2005,RPI,1336
111,65,2005,RPI,1337
66,65,2005,RPI,1338
78,65,2005,RPI,1339
153,65,2005,RPI,1340
288,65,2005,RPI,1341
51,65,2005,RPI,1343
58,65,2005,RPI,1344
171,65,2005,RPI,1345
238,65,2005,RPI,1346
258,65,2005,RPI,1347
261,65,2005,RPI,1348
19,65,2005,RPI,1349
33,65,2005,RPI,1350
272,65,2005,RPI,1351
217,65,2005,RPI,1352
74,65,2005,RPI,1353
189,65,2005,RPI,1354
22,65,2005,RPI,1356
317,65,2005,RPI,1357
195,65,2005,RPI,1358
222,65,2005,RPI,1359
173,65,2005,RPI,1360
182,65,2005,RPI,1361
86,65,2005,RPI,1362
269,65,2005,RPI,1363
207,65,2005,RPI,1364
209,65,2005,RPI,1365
329,65,2005,RPI,1366
245,65,2005,RPI,1368
183,65,2005,RPI,1369
157,65,2005,RPI,1371
328,65,2005,RPI,1372
274,65,2005,RPI,1373
149,65,2005,RPI,1374
249,65,2005,RPI,1375
35,65,2005,RPI,1376
168,65,2005,RPI,1378
248,65,2005,RPI,1379
299,65,2005,RPI,1380
184,65,2005,RPI,1381
321,65,2005,RPI,1382
243,65,2005,RPI,1383
61,65,2005,RPI,1384
160,65,2005,RPI,1385
122,65,2005,RPI,1386
277,65,2005,RPI,1387
90,65,2005,RPI,1388
185,65,2005,RPI,1389
114,65,2005,RPI,1390
201,65,2005,RPI,1391
216,65,2005,RPI,1392
21,65,2005,RPI,1393
89,65,2005,RPI,1394
63,65,2005,RPI,1395
20,65,2005,RPI,1396
177,65,2005,RPI,1397
103,65,2005,RPI,1398
267,65,2005,RPI,1399
27,65,2005,RPI,1400
124,65,2005,RPI,1401
278,65,2005,RPI,1402
69,65,2005,RPI,1403
224,65,2005,RPI,1404
131,65,2005,RPI,1405
259,65,2005,RPI,1406
291,65,2005,RPI,1407
306,65,2005,RPI,1408
270,65,2005,RPI,1409
178,65,2005,RPI,1410
324,65,2005,RPI,1411
60,65,2005,RPI,1412
282,65,2005,RPI,1413
148,65,2005,RPI,1414
210,65,2005,RPI,1415
206,65,2005,RPI,1416
28,65,2005,RPI,1417
96,65,2005,RPI,1418
204,65,2005,RPI,1419
316,65,2005,RPI,1420
250,65,2005,RPI,1421
50,65,2005,RPI,1422
212,65,2005,RPI,1423
56,65,2005,RPI,1424
64,65,2005,RPI,1425
127,65,2005,RPI,1426
159,65,2005,RPI,1427
55,65,2005,RPI,1428
117,65,2005,RPI,1429
327,65,2005,RPI,1430
85,65,2005,RPI,1431
154,65,2005,RPI,1433
133,65,2005,RPI,1434
67,65,2005,RPI,1435
42,65,2005,RPI,1436
79,65,2005,RPI,1437
13,65,2005,RPI,1438
205,65,2005,RPI,1439
247,65,2005,RPI,1440
263,65,2005,RPI,1441
286,65,2005,RPI,1442
49,65,2005,RPI,1443
71,65,2005,RPI,1444
311,65,2005,RPI,1447
2,65,2005,RPI,1448
5,65,2005,RPI,1449
102,65,2005,RPI,1450
283,65,2005,RPI,1451
18,65,2005,RPI,1452
80,65,2005,RPI,1453
54,65,2005,RPI,1454
52,65,2005,RPI,1455
223,65,2005,RPI,1456
83,65,2005,RPI,1457
7,65,2005,RPI,1458
137,65,2005,RPI,1459
161,65,2005,RPI,1460
91,65,2005,RPI,1461
198,65,2005,RPI,1462
135,65,2005,RPI,1463
320,65,2005,RPI,1464
120,71,2005,RPI,1102
163,71,2005,RPI,1103
23,71,2005,RPI,1104
267,71,2005,RPI,1105
246,71,2005,RPI,1106
228,71,2005,RPI,1107
329,71,2005,RPI,1108
159,71,2005,RPI,1110
233,71,2005,RPI,1111
7,71,2005,RPI,1112
31,71,2005,RPI,1113
58,71,2005,RPI,1114
312,71,2005,RPI,1115
37,71,2005,RPI,1116
243,71,2005,RPI,1117
330,71,2005,RPI,1119
99,71,2005,RPI,1120
219,71,2005,RPI,1122
122,71,2005,RPI,1123
280,71,2005,RPI,1124
186,71,2005,RPI,1125
146,71,2005,RPI,1126
149,71,2005,RPI,1127
145,71,2005,RPI,1128
294,71,2005,RPI,1129
4,71,2005,RPI,1130
83,71,2005,RPI,1131
72,71,2005,RPI,1132
68,71,2005,RPI,1133
236,71,2005,RPI,1135
60,71,2005,RPI,1137
78,71,2005,RPI,1138
265,71,2005,RPI,1139
231,71,2005,RPI,1140
209,71,2005,RPI,1141
300,71,2005,RPI,1142
104,71,2005,RPI,1143
293,71,2005,RPI,1144
273,71,2005,RPI,1145
327,71,2005,RPI,1147
249,71,2005,RPI,1148
190,71,2005,RPI,1149
124,71,2005,RPI,1150
81,71,2005,RPI,1151
207,71,2005,RPI,1152
28,71,2005,RPI,1153
224,71,2005,RPI,1154
49,71,2005,RPI,1155
298,71,2005,RPI,1156
272,71,2005,RPI,1157
144,71,2005,RPI,1158
290,71,2005,RPI,1159
24,71,2005,RPI,1160
194,71,2005,RPI,1161
205,71,2005,RPI,1162
38,71,2005,RPI,1163
136,71,2005,RPI,1164
266,71,2005,RPI,1165
95,71,2005,RPI,1166
141,71,2005,RPI,1168
183,71,2005,RPI,1169
308,71,2005,RPI,1170
295,71,2005,RPI,1171
166,71,2005,RPI,1172
170,71,2005,RPI,1173
227,71,2005,RPI,1174
203,71,2005,RPI,1175
151,71,2005,RPI,1176
35,71,2005,RPI,1177
153,71,2005,RPI,1178
181,71,2005,RPI,1179
100,71,2005,RPI,1180
5,71,2005,RPI,1181
241,71,2005,RPI,1182
275,71,2005,RPI,1183
147,71,2005,RPI,1184
176,71,2005,RPI,1185
252,71,2005,RPI,1186
187,71,2005,RPI,1187
301,71,2005,RPI,1189
315,71,2005,RPI,1190
110,71,2005,RPI,1191
218,71,2005,RPI,1192
177,71,2005,RPI,1193
270,71,2005,RPI,1194
93,71,2005,RPI,1196
148,71,2005,RPI,1197
142,71,2005,RPI,1198
154,71,2005,RPI,1199
201,71,2005,RPI,1200
130,71,2005,RPI,1201
211,71,2005,RPI,1202
11,71,2005,RPI,1203
238,71,2005,RPI,1204
74,71,2005,RPI,1205
204,71,2005,RPI,1206
66,71,2005,RPI,1207
165,71,2005,RPI,1208
197,71,2005,RPI,1209
10,71,2005,RPI,1210
9,71,2005,RPI,1211
175,71,2005,RPI,1212
251,71,2005,RPI,1214
222,71,2005,RPI,1216
235,71,2005,RPI,1217
48,71,2005,RPI,1218
260,71,2005,RPI,1219
73,71,2005,RPI,1220
51,71,2005,RPI,1221
44,71,2005,RPI,1222
255,71,2005,RPI,1224
268,71,2005,RPI,1225
297,71,2005,RPI,1226
85,71,2005,RPI,1227
6,71,2005,RPI,1228
131,71,2005,RPI,1229
121,71,2005,RPI,1231
271,71,2005,RPI,1232
277,71,2005,RPI,1233
32,71,2005,RPI,1234
90,71,2005,RPI,1235
286,71,2005,RPI,1236
137,71,2005,RPI,1237
288,71,2005,RPI,1238
325,71,2005,RPI,1239
310,71,2005,RPI,1240
242,71,2005,RPI,1241
1,71,2005,RPI,1242
126,71,2005,RPI,1243
14,71,2005,RPI,1245
26,71,2005,RPI,1246
184,71,2005,RPI,1247
216,71,2005,RPI,1248
143,71,2005,RPI,1249
276,71,2005,RPI,1250
282,71,2005,RPI,1251
155,71,2005,RPI,1252
278,71,2005,RPI,1253
202,71,2005,RPI,1254
316,71,2005,RPI,1255
172,71,2005,RPI,1256
56,71,2005,RPI,1257
139,71,2005,RPI,1258
318,71,2005,RPI,1259
284,71,2005,RPI,1260
127,71,2005,RPI,1261
168,71,2005,RPI,1263
134,71,2005,RPI,1264
221,71,2005,RPI,1265
39,71,2005,RPI,1266
264,71,2005,RPI,1267
61,71,2005,RPI,1268
71,71,2005,RPI,1269
254,71,2005,RPI,1270
326,71,2005,RPI,1271
171,71,2005,RPI,1272
196,71,2005,RPI,1273
87,71,2005,RPI,1274
79,71,2005,RPI,1275
63,71,2005,RPI,1276
17,71,2005,RPI,1277
46,71,2005,RPI,1278
132,71,2005,RPI,1279
27,71,2005,RPI,1280
84,71,2005,RPI,1281
167,71,2005,RPI,1282
89,71,2005,RPI,1283
248,71,2005,RPI,1284
185,71,2005,RPI,1285
283,71,2005,RPI,1286
189,71,2005,RPI,1287
307,71,2005,RPI,1288
234,71,2005,RPI,1290
285,71,2005,RPI,1291
106,71,2005,RPI,1292
88,71,2005,RPI,1293
244,71,2005,RPI,1294
123,71,2005,RPI,1296
304,71,2005,RPI,1298
314,71,2005,RPI,1299
119,71,2005,RPI,1301
174,71,2005,RPI,1304
36,71,2005,RPI,1305
208,71,2005,RPI,1306
112,71,2005,RPI,1307
206,71,2005,RPI,1308
245,71,2005,RPI,1309
128,71,2005,RPI,1310
302,71,2005,RPI,1311
250,71,2005,RPI,1313
22,71,2005,RPI,1314
109,71,2005,RPI,1317
129,71,2005,RPI,1318
223,71,2005,RPI,1319
57,71,2005,RPI,1320
118,71,2005,RPI,1321
199,71,2005,RPI,1322
98,71,2005,RPI,1323
237,71,2005,RPI,1324
193,71,2005,RPI,1325
19,71,2005,RPI,1326
45,71,2005,RPI,1328
2,71,2005,RPI,1329
75,71,2005,RPI,1330
102,71,2005,RPI,1331
12,71,2005,RPI,1332
108,71,2005,RPI,1333
34,71,2005,RPI,1334
113,71,2005,RPI,1335
195,71,2005,RPI,1336
80,71,2005,RPI,1337
76,71,2005,RPI,1338
101,71,2005,RPI,1339
160,71,2005,RPI,1340
317,71,2005,RPI,1341
33,71,2005,RPI,1343
54,71,2005,RPI,1344
164,71,2005,RPI,1345
292,71,2005,RPI,1346
257,71,2005,RPI,1347
289,71,2005,RPI,1348
29,71,2005,RPI,1349
94,71,2005,RPI,1350
198,71,2005,RPI,1351
230,71,2005,RPI,1352
77,71,2005,RPI,1353
220,71,2005,RPI,1354
21,71,2005,RPI,1356
313,71,2005,RPI,1357
162,71,2005,RPI,1358
213,71,2005,RPI,1359
152,71,2005,RPI,1360
179,71,2005,RPI,1361
105,71,2005,RPI,1362
232,71,2005,RPI,1363
212,71,2005,RPI,1364
192,71,2005,RPI,1365
328,71,2005,RPI,1366
191,71,2005,RPI,1368
247,71,2005,RPI,1369
156,71,2005,RPI,1371
320,71,2005,RPI,1372
259,71,2005,RPI,1373
138,71,2005,RPI,1374
262,71,2005,RPI,1375
62,71,2005,RPI,1376
173,71,2005,RPI,1378
225,71,2005,RPI,1379
296,71,2005,RPI,1380
217,71,2005,RPI,1381
323,71,2005,RPI,1382
261,71,2005,RPI,1383
103,71,2005,RPI,1384
157,71,2005,RPI,1385
117,71,2005,RPI,1386
256,71,2005,RPI,1387
55,71,2005,RPI,1388
215,71,2005,RPI,1389
107,71,2005,RPI,1390
263,71,2005,RPI,1391
240,71,2005,RPI,1392
18,71,2005,RPI,1393
91,71,2005,RPI,1394
64,71,2005,RPI,1395
20,71,2005,RPI,1396
150,71,2005,RPI,1397
116,71,2005,RPI,1398
287,71,2005,RPI,1399
40,71,2005,RPI,1400
69,71,2005,RPI,1401
299,71,2005,RPI,1402
115,71,2005,RPI,1403
239,71,2005,RPI,1404
97,71,2005,RPI,1405
269,71,2005,RPI,1406
226,71,2005,RPI,1407
306,71,2005,RPI,1408
274,71,2005,RPI,1409
214,71,2005,RPI,1410
321,71,2005,RPI,1411
41,71,2005,RPI,1412
258,71,2005,RPI,1413
210,71,2005,RPI,1414
200,71,2005,RPI,1415
180,71,2005,RPI,1416
13,71,2005,RPI,1417
96,71,2005,RPI,1418
281,71,2005,RPI,1419
309,71,2005,RPI,1420
279,71,2005,RPI,1421
59,71,2005,RPI,1422
188,71,2005,RPI,1423
47,71,2005,RPI,1424
92,71,2005,RPI,1425
161,71,2005,RPI,1426
169,71,2005,RPI,1427
52,71,2005,RPI,1428
133,71,2005,RPI,1429
324,71,2005,RPI,1430
82,71,2005,RPI,1431
111,71,2005,RPI,1433
158,71,2005,RPI,1434
43,71,2005,RPI,1435
25,71,2005,RPI,1436
42,71,2005,RPI,1437
15,71,2005,RPI,1438
229,71,2005,RPI,1439
311,71,2005,RPI,1440
303,71,2005,RPI,1441
305,71,2005,RPI,1442
53,71,2005,RPI,1443
65,71,2005,RPI,1444
322,71,2005,RPI,1447
3,71,2005,RPI,1448
8,71,2005,RPI,1449
67,71,2005,RPI,1450
291,71,2005,RPI,1451
30,71,2005,RPI,1452
70,71,2005,RPI,1453
114,71,2005,RPI,1454
50,71,2005,RPI,1455
253,71,2005,RPI,1456
135,71,2005,RPI,1457
16,71,2005,RPI,1458
140,71,2005,RPI,1459
178,71,2005,RPI,1460
86,71,2005,RPI,1461
182,71,2005,RPI,1462
125,71,2005,RPI,1463
319,71,2005,RPI,1464
106,78,2005,RPI,1102
111,78,2005,RPI,1103
15,78,2005,RPI,1104
288,78,2005,RPI,1105
283,78,2005,RPI,1106
198,78,2005,RPI,1107
324,78,2005,RPI,1108
137,78,2005,RPI,1110
265,78,2005,RPI,1111
7,78,2005,RPI,1112
62,78,2005,RPI,1113
37,78,2005,RPI,1114
312,78,2005,RPI,1115
55,78,2005,RPI,1116
205,78,2005,RPI,1117
327,78,2005,RPI,1119
131,78,2005,RPI,1120
232,78,2005,RPI,1122
117,78,2005,RPI,1123
279,78,2005,RPI,1124
203,78,2005,RPI,1125
207,78,2005,RPI,1126
184,78,2005,RPI,1127
157,78,2005,RPI,1128
276,78,2005,RPI,1129
5,78,2005,RPI,1130
81,78,2005,RPI,1131
73,78,2005,RPI,1132
52,78,2005,RPI,1133
233,78,2005,RPI,1135
79,78,2005,RPI,1137
65,78,2005,RPI,1138
261,78,2005,RPI,1139
249,78,2005,RPI,1140
209,78,2005,RPI,1141
301,78,2005,RPI,1142
136,78,2005,RPI,1143
293,78,2005,RPI,1144
294,78,2005,RPI,1145
321,78,2005,RPI,1147
264,78,2005,RPI,1148
183,78,2005,RPI,1149
93,78,2005,RPI,1150
90,78,2005,RPI,1151
260,78,2005,RPI,1152
41,78,2005,RPI,1153
224,78,2005,RPI,1154
38,78,2005,RPI,1155
286,78,2005,RPI,1156
282,78,2005,RPI,1157
169,78,2005,RPI,1158
290,78,2005,RPI,1159
53,78,2005,RPI,1160
182,78,2005,RPI,1161
211,78,2005,RPI,1162
28,78,2005,RPI,1163
115,78,2005,RPI,1164
247,78,2005,RPI,1165
96,78,2005,RPI,1166
164,78,2005,RPI,1168
176,78,2005,RPI,1169
295,78,2005,RPI,1170
268,78,2005,RPI,1171
130,78,2005,RPI,1172
147,78,2005,RPI,1173
221,78,2005,RPI,1174
250,78,2005,RPI,1175
119,78,2005,RPI,1176
36,78,2005,RPI,1177
177,78,2005,RPI,1178
158,78,2005,RPI,1179
77,78,2005,RPI,1180
2,78,2005,RPI,1181
263,78,2005,RPI,1182
292,78,2005,RPI,1183
128,78,2005,RPI,1184
192,78,2005,RPI,1185
235,78,2005,RPI,1186
187,78,2005,RPI,1187
302,78,2005,RPI,1189
298,78,2005,RPI,1190
129,78,2005,RPI,1191
210,78,2005,RPI,1192
144,78,2005,RPI,1193
297,78,2005,RPI,1194
49,78,2005,RPI,1196
156,78,2005,RPI,1197
196,78,2005,RPI,1198
154,78,2005,RPI,1199
188,78,2005,RPI,1200
87,78,2005,RPI,1201
155,78,2005,RPI,1202
44,78,2005,RPI,1203
195,78,2005,RPI,1204
167,78,2005,RPI,1205
215,78,2005,RPI,1206
47,78,2005,RPI,1207
204,78,2005,RPI,1208
168,78,2005,RPI,1209
17,78,2005,RPI,1210
10,78,2005,RPI,1211
267,78,2005,RPI,1212
228,78,2005,RPI,1214
254,78,2005,RPI,1216
225,78,2005,RPI,1217
61,78,2005,RPI,1218
241,78,2005,RPI,1219
108,78,2005,RPI,1220
59,78,2005,RPI,1221
50,78,2005,RPI,1222
274,78,2005,RPI,1224
266,78,2005,RPI,1225
307,78,2005,RPI,1226
103,78,2005,RPI,1227
8,78,2005,RPI,1228
120,78,2005,RPI,1229
113,78,2005,RPI,1231
220,78,2005,RPI,1232
252,78,2005,RPI,1233
24,78,2005,RPI,1234
99,78,2005,RPI,1235
296,78,2005,RPI,1236
110,78,2005,RPI,1237
309,78,2005,RPI,1238
284,78,2005,RPI,1239
323,78,2005,RPI,1240
275,78,2005,RPI,1241
1,78,2005,RPI,1242
143,78,2005,RPI,1243
31,78,2005,RPI,1245
18,78,2005,RPI,1246
202,78,2005,RPI,1247
222,78,2005,RPI,1248
134,78,2005,RPI,1249
246,78,2005,RPI,1250
234,78,2005,RPI,1251
219,78,2005,RPI,1252
278,78,2005,RPI,1253
231,78,2005,RPI,1254
325,78,2005,RPI,1255
160,78,2005,RPI,1256
21,78,2005,RPI,1257
124,78,2005,RPI,1258
322,78,2005,RPI,1259
285,78,2005,RPI,1260
91,78,2005,RPI,1261
175,78,2005,RPI,1263
152,78,2005,RPI,1264
189,78,2005,RPI,1265
42,78,2005,RPI,1266
237,78,2005,RPI,1267
40,78,2005,RPI,1268
51,78,2005,RPI,1269
270,78,2005,RPI,1270
329,78,2005,RPI,1271
162,78,2005,RPI,1272
127,78,2005,RPI,1273
68,78,2005,RPI,1274
101,78,2005,RPI,1275
66,78,2005,RPI,1276
22,78,2005,RPI,1277
45,78,2005,RPI,1278
123,78,2005,RPI,1279
23,78,2005,RPI,1280
88,78,2005,RPI,1281
146,78,2005,RPI,1282
102,78,2005,RPI,1283
214,78,2005,RPI,1284
216,78,2005,RPI,1285
244,78,2005,RPI,1286
223,78,2005,RPI,1287
304,78,2005,RPI,1288
213,78,2005,RPI,1290
313,78,2005,RPI,1291
74,78,2005,RPI,1292
121,78,2005,RPI,1293
255,78,2005,RPI,1294
142,78,2005,RPI,1296
317,78,2005,RPI,1298
314,78,2005,RPI,1299
109,78,2005,RPI,1301
140,78,2005,RPI,1304
54,78,2005,RPI,1305
212,78,2005,RPI,1306
114,78,2005,RPI,1307
281,78,2005,RPI,1308
259,78,2005,RPI,1309
151,78,2005,RPI,1310
316,78,2005,RPI,1311
245,78,2005,RPI,1313
13,78,2005,RPI,1314
100,78,2005,RPI,1317
116,78,2005,RPI,1318
208,78,2005,RPI,1319
63,78,2005,RPI,1320
153,78,2005,RPI,1321
145,78,2005,RPI,1322
84,78,2005,RPI,1323
257,78,2005,RPI,1324
172,78,2005,RPI,1325
20,78,2005,RPI,1326
26,78,2005,RPI,1328
3,78,2005,RPI,1329
67,78,2005,RPI,1330
125,78,2005,RPI,1331
11,78,2005,RPI,1332
118,78,2005,RPI,1333
27,78,2005,RPI,1334
126,78,2005,RPI,1335
185,78,2005,RPI,1336
83,78,2005,RPI,1337
78,78,2005,RPI,1338
85,78,2005,RPI,1339
163,78,2005,RPI,1340
308,78,2005,RPI,1341
29,78,2005,RPI,1343
60,78,2005,RPI,1344
199,78,2005,RPI,1345
253,78,2005,RPI,1346
287,78,2005,RPI,1347
289,78,2005,RPI,1348
32,78,2005,RPI,1349
138,78,2005,RPI,1350
159,78,2005,RPI,1351
240,78,2005,RPI,1352
92,78,2005,RPI,1353
227,78,2005,RPI,1354
16,78,2005,RPI,1356
319,78,2005,RPI,1357
178,78,2005,RPI,1358
201,78,2005,RPI,1359
149,78,2005,RPI,1360
166,78,2005,RPI,1361
80,78,2005,RPI,1362
218,78,2005,RPI,1363
206,78,2005,RPI,1364
173,78,2005,RPI,1365
330,78,2005,RPI,1366
181,78,2005,RPI,1368
258,78,2005,RPI,1369
141,78,2005,RPI,1371
310,78,2005,RPI,1372
271,78,2005,RPI,1373
105,78,2005,RPI,1374
280,78,2005,RPI,1375
82,78,2005,RPI,1376
165,78,2005,RPI,1378
217,78,2005,RPI,1379
277,78,2005,RPI,1380
238,78,2005,RPI,1381
320,78,2005,RPI,1382
273,78,2005,RPI,1383
139,78,2005,RPI,1384
171,78,2005,RPI,1385
69,78,2005,RPI,1386
256,78,2005,RPI,1387
7,78,2005,RPI,1388
191,78,2005,RPI,1389
89,78,2005,RPI,1390
230,78,2005,RPI,1391
229,78,2005,RPI,1392
14,78,2005,RPI,1393
122,78,2005,RPI,1394
56,78,2005,RPI,1395
34,78,2005,RPI,1396
135,78,2005,RPI,1397
132,78,2005,RPI,1398
197,78,2005,RPI,1399
25,78,2005,RPI,1400
70,78,2005,RPI,1401
251,78,2005,RPI,1402
39,78,2005,RPI,1403
242,78,2005,RPI,1404
97,78,2005,RPI,1405
262,78,2005,RPI,1406
236,78,2005,RPI,1407
299,78,2005,RPI,1408
248,78,2005,RPI,1409
243,78,2005,RPI,1410
318,78,2005,RPI,1411
46,78,2005,RPI,1412
239,78,2005,RPI,1413
179,78,2005,RPI,1414
226,78,2005,RPI,1415
148,78,2005,RPI,1416
12,78,2005,RPI,1417
71,78,2005,RPI,1418
311,78,2005,RPI,1419
303,78,2005,RPI,1420
269,78,2005,RPI,1421
98,78,2005,RPI,1422
161,78,2005,RPI,1423
112,78,2005,RPI,1424
58,78,2005,RPI,1425
194,78,2005,RPI,1426
186,78,2005,RPI,1427
35,78,2005,RPI,1428
133,78,2005,RPI,1429
306,78,2005,RPI,1430
75,78,2005,RPI,1431
104,78,2005,RPI,1433
174,78,2005,RPI,1434
43,78,2005,RPI,1435
19,78,2005,RPI,1436
57,78,2005,RPI,1437
33,78,2005,RPI,1438
193,78,2005,RPI,1439
328,78,2005,RPI,1440
305,78,2005,RPI,1441
291,78,2005,RPI,1442
86,78,2005,RPI,1443
30,78,2005,RPI,1444
315,78,2005,RPI,1447
4,78,2005,RPI,1448
6,78,2005,RPI,1449
64,78,2005,RPI,1450
300,78,2005,RPI,1451
76,78,2005,RPI,1452
95,78,2005,RPI,1453
94,78,2005,RPI,1454
48,78,2005,RPI,1455
272,78,2005,RPI,1456
150,78,2005,RPI,1457
9,78,2005,RPI,1458
180,78,2005,RPI,1459
190,78,2005,RPI,1460
107,78,2005,RPI,1461
200,78,2005,RPI,1462
170,78,2005,RPI,1463
326,78,2005,RPI,1464
114,86,2005,RPI,1102
102,86,2005,RPI,1103
11,86,2005,RPI,1104
284,86,2005,RPI,1105
268,86,2005,RPI,1106
196,86,2005,RPI,1107
325,86,2005,RPI,1108
157,86,2005,RPI,1110
243,86,2005,RPI,1111
7,86,2005,RPI,1112
44,86,2005,RPI,1113
52,86,2005,RPI,1114
326,86,2005,RPI,1115
63,86,2005,RPI,1116
183,86,2005,RPI,1117
323,86,2005,RPI,1119
163,86,2005,RPI,1120
280,86,2005,RPI,1122
49,86,2005,RPI,1123
252,86,2005,RPI,1124
192,86,2005,RPI,1125
248,86,2005,RPI,1126
190,86,2005,RPI,1127
180,86,2005,RPI,1128
256,86,2005,RPI,1129
5,86,2005,RPI,1130
79,86,2005,RPI,1131
82,86,2005,RPI,1132
42,86,2005,RPI,1133
239,86,2005,RPI,1135
61,86,2005,RPI,1137
69,86,2005,RPI,1138
275,86,2005,RPI,1139
238,86,2005,RPI,1140
221,86,2005,RPI,1141
300,86,2005,RPI,1142
123,86,2005,RPI,1143
310,86,2005,RPI,1144
297,86,2005,RPI,1145
319,86,2005,RPI,1147
230,86,2005,RPI,1148
216,86,2005,RPI,1149
45,86,2005,RPI,1150
136,86,2005,RPI,1151
289,86,2005,RPI,1152
28,86,2005,RPI,1153
217,86,2005,RPI,1154
58,86,2005,RPI,1155
260,86,2005,RPI,1156
294,86,2005,RPI,1157
177,86,2005,RPI,1158
265,86,2005,RPI,1159
64,86,2005,RPI,1160
205,86,2005,RPI,1161
212,86,2005,RPI,1162
31,86,2005,RPI,1163
112,86,2005,RPI,1164
203,86,2005,RPI,1165
117,86,2005,RPI,1166
165,86,2005,RPI,1168
174,86,2005,RPI,1169
302,86,2005,RPI,1170
293,86,2005,RPI,1171
108,86,2005,RPI,1172
121,86,2005,RPI,1173
235,86,2005,RPI,1174
195,86,2005,RPI,1175
100,86,2005,RPI,1176
29,86,2005,RPI,1177
171,86,2005,RPI,1178
186,86,2005,RPI,1179
73,86,2005,RPI,1180
2,86,2005,RPI,1181
292,86,2005,RPI,1182
